asin,category,total_orders,orders_at_discount,units_sold,median_unit_price,revenue
B09TZVM9HY,set,2,2,2,1092.5,2185
B07JGMS1PN,kurta,2,1,2,524,1048
B07JG3SXR3,kurta,2,0,2,429,858
B09TZWZCW8,kurta,2,1,2,526,1052
B09TZX53QV,kurta,2,2,2,820.5,1641
B07H7F83PJ,kurta,2,1,2,368,736
B09TZY6DWC,kurta,2,0,2,741.5,1483
B09VC1R8BM,top,2,2,2,621,1242
B09VC25511,top,2,2,2,843.5,1687
B09VC2G2JV,top,2,1,2,661.5,1323
B09VC2XQ4S,top,2,2,2,602,1204
B09VC3MGQ2,top,2,2,2,719,1438
B09VC3SW7R,top,2,2,2,621,1242
B07GRXWGTK,kurta,2,1,2,327,654
B09VC453MZ,top,2,1,2,602,1204
B09VC46KXT,western dress,2,2,2,800.5,1601
B07FXW36SQ,kurta,2,0,2,229,458
B07FXP2ZR4,kurta,2,2,2,518,1036
B07FXJD2J3,kurta,2,2,2,565,1130
B07FVTH8JZ,kurta,2,1,2,329,658
B09VZDCTF4,kurta,2,1,2,321,642
B07DTHQFPR,kurta,2,0,2,427,854
B09X1T6ND1,kurta,2,2,2,544,1088
B09X1T9PHX,kurta,2,2,2,764,1528
B09X1TZ917,kurta,2,2,2,599,1198
B09Y26DL9W,kurta,2,2,2,582,1164
B07D358PCJ,blouse,2,2,2,379,758
B07D31NRQ2,blouse,2,2,2,382,764
B09Y277WK9,kurta,2,2,2,573.5,1147
B07C3GJHH2,kurta,2,1,2,429,858
B0B3X1H8QJ,set,2,1,2,1164,2328
B079WXRBVF,kurta,2,2,2,518,1036
B09Y347P5L,saree,2,2,2,741.5,1483
B09Y35J4FQ,saree,2,2,2,749,1498
B09Y35K5DW,saree,2,1,2,682,1364
B09Y36PT51,saree,2,2,2,873.5,1747
B09Y3BPM8R,top,2,2,2,945,1890
B09Y3BY6L7,top,2,2,2,581,1162
B09Y3BZCD3,top,2,2,2,791,1582
B09Y3C7SVT,top,2,2,2,791,1582
B09Y3CQQHG,top,2,2,2,791,1582
B09Y3CXSKQ,top,2,2,2,945,1890
B0B3X1PX3P,set,2,2,2,1238,2476
B09Y3DYQJY,set,2,2,2,534,1068
B0793S1KD9,kurta,2,2,2,524,1048
B0793RR7YH,kurta,2,2,2,542.5,1085
B09Y3G3MNM,set,2,2,2,999,1998
B09Y3G5RBY,set,2,2,2,999,1998
B0793R257Q,kurta,2,2,2,520.5,1041
B0793QT2YL,kurta,2,1,2,660.5,1321
B07861S95R,blouse,2,1,2,383,766
B0785PYB82,blouse,2,0,2,418.5,837
B0785PV25K,blouse,2,2,2,379,758
B09Y3J15P7,saree,2,2,2,749,1498
B0781LSYRY,blouse,2,1,2,339,678
B0781KGNLB,blouse,2,2,2,419,838
B0781K495T,blouse,2,0,2,419,838
B09YNXLV2D,top,2,2,2,665,1330
B09YNXPQK1,top,2,2,2,665,1330
B0781K44S9,blouse,2,0,2,339,678
B0781JD4D3,blouse,2,1,2,419,838
B09437C4NJ,top,2,2,2,308,616
B09434WK43,top,2,1,2,599,1198
B09439BXVY,top,2,2,2,531.5,1063
B0943BJRF9,top,2,1,2,315,630
B09433ZB8C,set,2,2,2,595,1190
B0943CQNGG,set,2,2,2,600.5,1201
B0943HVVGY,top,2,1,2,557,1114
B09432Q9ZS,top,2,2,2,418.5,837
B0942Y1JDV,set,2,2,2,595,1190
B0942SS4NR,set,1,2,2,614,1228
B0781GLP1X,blouse,2,0,2,385.5,771
B0943KY23M,top,2,1,2,574,1148
B093ZRMB85,kurta,2,2,2,299,598
B092ZXCCNJ,top,2,0,2,322.5,645
B094FJVXR4,top,2,1,2,349,698
B092D464GQ,top,2,1,2,404.5,809
B092D45HNG,top,2,2,2,329,658
B092D415LK,top,2,1,2,329,658
B092D368QD,top,2,0,2,329,658
B092D32ZJH,top,2,2,2,346,692
B092D2R7PV,top,2,1,2,360,720
B092D2BK4J,top,2,2,2,360,720
B092D2BJ6Q,top,2,1,2,563,1126
B092D118NW,top,2,1,2,353,706
B0B3X2WPTW,set,2,2,2,1242.5,2485
B09539VBXQ,top,2,2,2,307,614
B092CZZLRQ,top,2,1,2,413,826
B0965JGFRZ,top,2,1,2,665,1330
B0965JVB95,top,2,1,2,495,990
B0965JVZNJ,top,2,2,2,495,990
B0965K312L,top,2,2,2,665,1330
B0965KBGB5,top,2,0,2,497,994
B092CZQKDB,top,2,1,2,299.5,599
B0965L34JW,top,2,0,2,495,990
B0965L35QV,top,2,1,2,568,1136
B092CZ9NG6,top,2,2,2,412.5,825
B0929B9QB7,blouse,2,2,2,329,658
B09YYL7YFV,kurta,2,2,2,563,1126
B09299Y3ZK,set,2,2,2,645,1290
B0965MNL84,top,2,0,2,625,1250
B09299P1L9,set,2,2,2,645,1290
B0967PFQV3,western dress,2,2,2,660,1320
B0967PR9D7,western dress,2,2,2,721,1442
B09297W42R,kurta,2,1,2,635,1270
B09Y3D125M,top,1,1,1,791,791
B09KXTR2JS,set,1,1,1,874,874
B0B3NB9QL4,set,1,1,1,769,769
B0B3MY5X7C,kurta,1,1,1,435,435
B08HK5HYZB,kurta,1,0,1,459,459
B09KXTM87L,set,1,1,1,925,925
B09KXTJT1V,set,1,0,1,1099,1099
B0986Z551L,top,1,1,1,329,329
B08HK5W4VL,kurta,1,1,1,531,531
B09Y3DGMD6,top,1,1,1,563,563
B09KXTCNCX,set,1,1,1,1189,1189
B09YYP42TQ,top,1,1,1,649,649
B08HK6DJ6M,set,1,1,1,668,668
B09KXT8JJX,set,1,1,1,1245,1245
B09KXT72V5,set,1,1,1,1249,1249
B092944SYW,kurta,1,1,1,627,627
B082W86TQG,kurta,1,1,1,343,343
B09KXT4YSZ,set,1,0,1,1499,1499
B098117XW1,kurta,1,1,1,348,348
B082W86P2W,kurta,1,0,1,297,297
B082W85VM3,kurta,1,1,1,333,333
B082W85TXS,kurta,1,0,1,432,432
B082W857CX,kurta,1,0,1,432,432
B09KXT175N,set,1,1,1,1099,1099
B09KXSQBLM,set,1,1,1,874,874
B08KR858BX,bottom,1,1,1,360,360
B082W851GL,kurta,1,1,1,301,301
B082W83JTX,kurta,1,1,1,330,330
B082W82KQX,kurta,1,1,1,299,299
B09Y3DZ492,set,1,0,1,999,999
B08KRFX142,bottom,1,1,1,345,345
B08KRKSD34,bottom,1,1,1,345,345
B082W81KNG,kurta,1,1,1,318,318
B082W81H77,kurta,1,0,1,301,301
B09Y3F1MHJ,set,1,1,1,999,999
B082W7ZBTC,kurta,1,1,1,301,301
B08KRKYFJL,bottom,1,1,1,356,356
B082W7Y4YW,kurta,1,1,1,301,301
B09KXRCJ16,kurta,1,1,1,927,927
B09Y3F4KJV,set,1,1,1,999,999
B082W7V94R,kurta,1,1,1,301,301
B08KRNXRKZ,bottom,1,0,1,360,360
B077Z7WDXN,blouse,1,1,1,379,379
B0986YF66N,top,1,0,1,625,625
B0922V8Y91,set,1,0,1,496,496
B082W7PFF9,kurta,1,1,1,301,301
B0B3MSBFQP,kurta,1,1,1,819,819
B082W7MG83,kurta,1,1,1,330,330
B09Y3FG7Y7,set,1,1,1,568,568
B08KRSPVXZ,bottom,1,1,1,345,345
B082W7GR36,kurta,1,1,1,432,432
B09KXPXYMK,kurta,1,1,1,487,487
B08KRV6BGV,bottom,1,1,1,331,331
B08KRVBNKD,bottom,1,1,1,345,345
B08ZHMBHXP,top,1,1,1,315,315
B0793RJYWG,kurta,1,1,1,499,499
B0793RH6B3,kurta,1,1,1,519,519
B08KRXDMC9,bottom,1,1,1,379,379
B08KRXZ644,bottom,1,0,1,360,360
B09KXNHLN3,kurta,1,1,1,383,383
B08KS4TZKZ,bottom,1,1,1,345,345
B08KSC7Y2W,bottom,1,1,1,360,360
B0822TZ9MK,set,1,0,1,448,448
B0793RFRD2,kurta,1,1,1,699,699
B08L3QV94R,bottom,1,1,1,329,329
B0822TNSWH,set,1,0,1,464,464
B0B3MRM5QG,kurta,1,0,1,432,432
B0822THJ2X,set,1,1,1,496,496
B09KRVV9KC,kurta,1,0,1,421,421
B08L3R8455,bottom,1,1,1,331,331
B09Y3FSTPJ,set,1,1,1,939,939
B0822T1752,set,1,1,1,899,899
B09KRT8BMY,set,1,1,1,1181,1181
B0822SZQCF,set,1,1,1,461,461
B08L3RM4X5,bottom,1,1,1,377,377
B08L3S54PN,bottom,1,0,1,360,360
B08L3S6NSL,bottom,1,1,1,317,317
B08L3S9HLD,bottom,1,1,1,345,345
B0822SM4X2,set,1,1,1,968,968
B0822S4MPJ,set,1,1,1,774,774
B08L3SDW49,bottom,1,0,1,345,345
B0B3MRKBC6,kurta,1,1,1,696,696
B08L3SSHSS,bottom,1,1,1,377,377
B08L3STPRX,bottom,1,0,1,379,379
B09K3YRV3M,set,1,1,1,657,657
B08L3T4S5P,bottom,1,0,1,345,345
B081X7XWMB,kurta,1,1,1,305,305
B08ZHSVQJL,top,1,1,1,377,377
B081X7PC1W,kurta,1,1,1,318,318
B098114DVZ,kurta,1,1,1,295,295
B08L3TXDSK,bottom,1,0,1,331,331
B081X6MVKK,kurta,1,1,1,305,305
B0B3NBR6SP,set,1,1,1,899,899
B08L3W3P7D,bottom,1,0,1,360,360
B0B4994HY6,set,1,1,1,1399,1399
B081X5V5J5,kurta,1,1,1,301,301
B0793RCTKZ,kurta,1,1,1,277,277
B09Y3G52V4,set,1,1,1,534,534
B0981333HC,kurta,1,1,1,301,301
B0986XXJ5Q,top,1,1,1,354,354
B09K3XSC7K,kurta,1,0,1,487,487
B08ZJ9R3JT,top,1,1,1,330,330
B081X47B3P,kurta,1,0,1,362,362
B08L92XBBR,set,1,1,1,543,543
B08L934PZ7,set,1,1,1,737,737
B092CZW1NT,top,1,1,1,423,423
B09K3XJ5RT,kurta,1,1,1,487,487
B0B3MQKC9J,kurta,1,0,1,736,736
B097ZYYZTF,kurta,1,0,1,442,442
B091GK5Y64,bottom,1,1,1,229,229
B078DL1CTS,blouse,1,1,1,383,383
B0B3MQHKT1,kurta,1,1,1,852,852
B091GKQRZR,bottom,1,1,1,273,273
B09K3XCKWK,kurta,1,1,1,549,549
B08L93FJW9,set,1,1,1,568,568
B08L94M2DG,set,1,1,1,399,399
B08L94MKDR,set,1,1,1,633,633
B08LDKJH84,kurta,1,1,1,487,487
B09RKDN6S4,set,1,1,1,699,699
B08LDLRVF7,kurta,1,0,1,487,487
B08LDLYTCZ,kurta,1,0,1,487,487
B081X163ZC,kurta,1,1,1,452,452
B081WZCK5F,kurta,1,0,1,365,365
B081WZC8X6,kurta,1,1,1,526,526
B0965JVJSK,top,1,1,1,499,499
B09K3WG16S,kurta,1,1,1,544,544
B081WYYM3B,kurta,1,1,1,487,487
B081WYWR8P,kurta,1,1,1,487,487
B08LDMNWYJ,kurta,1,1,1,385,385
B08LDMP63D,kurta,1,0,1,487,487
B08LDMRC85,kurta,1,1,1,385,385
B08LGDV2GN,kurta,1,1,1,345,345
B08MX9XCTX,kurta,1,1,1,517,517
B09Y3GJ5QK,set,1,1,1,999,999
B09RKDW5XP,set,1,1,1,852,852
B08MXB1K11,kurta,1,1,1,517,517
B07861RVJM,blouse,1,1,1,379,379
B08MXB2LQ4,kurta,1,1,1,517,517
B07861B3GW,blouse,1,0,1,419,419
B08MXB2MP8,kurta,1,1,1,510,510
B077Z7WLCK,blouse,1,0,1,383,383
B081WT8M3L,kurta,1,1,1,487,487
B091GL8YZQ,bottom,1,1,1,312,312
B0B3ND5DCY,set,1,1,1,852,852
B091GLHBSL,bottom,1,1,1,322,322
B08MXB7VJ6,kurta,1,1,1,517,517
B08MXC2FQ7,kurta,1,1,1,319,319
B091GLK499,bottom,1,0,1,273,273
B081WQ6MDB,kurta,1,1,1,487,487
B08MXC9NNC,kurta,1,1,1,517,517
B081WPRGQ3,kurta,1,0,1,399,399
B0B3NG4HD3,top,1,0,1,625,625
B092912DZX,blouse,1,0,1,487,487
B08MXCGQRW,kurta,1,1,1,517,517
B08MXCXFK7,kurta,1,1,1,510,510
B0986WDGQS,top,1,0,1,625,625
B08MXD858R,kurta,1,0,1,487,487
B0922XT6PN,set,1,0,1,539,539
B0B3NGN95V,set,1,1,1,769,769
B09K3T6ZDM,kurta,1,0,1,544,544
B08MXDLN64,kurta,1,1,1,487,487
B09Y3H6GQH,set,1,1,1,939,939
B08MXF1YB9,kurta,1,0,1,517,517
B0986W43C3,top,1,1,1,329,329
B092CZW18G,top,1,1,1,346,346
B07ZYSM62N,kurta,1,1,1,267,267
B07ZYSLVSQ,kurta,1,1,1,249,249
B08MXF6PS9,kurta,1,0,1,487,487
B0965K28X2,top,1,1,1,665,665
B09Y3JQ747,saree,1,1,1,749,749
B09K3T469Z,kurta,1,1,1,517,517
B08MXFZQBM,set,1,1,1,1132,1132
B07ZYQYZMZ,kurta,1,1,1,301,301
B08MXS3BXS,set,1,1,1,425,425
B07ZYQQBPV,kurta,1,1,1,264,264
B08MXS8X64,set,1,1,1,832,832
B09K3SXDBC,kurta,1,1,1,487,487
B09K3SXC95,set,1,1,1,1199,1199
B09K3STFKQ,set,1,1,1,936,936
B09YYLFLDH,kurta,1,1,1,599,599
B0781KBYHM,blouse,1,1,1,385,385
B07XXV7MPT,kurta,1,1,1,301,301
B09Y3QNKD9,top,1,1,1,791,791
B07XQJ7T7C,set,1,1,1,838,838
B07XMRHHPF,kurta,1,0,1,299,299
B092CZTQF6,top,1,1,1,301,301
B091GM8VRC,bottom,1,1,1,229,229
B08MYMZ7BK,top,1,1,1,319,319
B091GM9QTY,bottom,1,1,1,301,301
B08MYN1QTZ,top,1,1,1,301,301
B08MYNQJ96,top,1,1,1,311,311
B092CZTP9Q,top,1,0,1,301,301
B07X3N1V7J,set,1,1,1,772,772
B08MYRF211,kurta,1,1,1,719,719
B08MYSVSSZ,kurta,1,0,1,319,319
B08MYSZN2B,kurta,1,1,1,719,719
B08MYT1MTD,set,1,0,1,799,799
B07X3KK49C,set,1,0,1,611,611
B09K3RB9D2,kurta,1,0,1,511,511
B07WZFV47X,set,1,1,1,643,643
B07WZFTBMZ,set,1,0,1,625,625
B09K3R83M8,kurta,1,1,1,324,324
B0B3X45961,kurta,1,1,1,801,801
B07WY55SNV,kurta,1,1,1,448,448
B08MYT3V59,kurta,1,0,1,419,419
B09RKFPY8P,set,1,0,1,882,882
B07WW6CWT5,kurta,1,0,1,301,301
B07WW4LF5T,kurta,1,1,1,264,264
B0925TZ1C8,set,1,1,1,1149,1149
B0B49CGL99,set,1,1,1,1449,1449
B09RKFSPHP,set,1,0,1,774,774
B07WV3V8RH,kurta,1,1,1,264,264
B09RKG9KYM,set,1,0,1,774,774
B07WV3LBWZ,kurta,1,1,1,376,376
B08MYT81CH,set,1,0,1,799,799
B08MYTCVQH,set,1,1,1,799,799
B08MYTLCNQ,kurta,1,1,1,419,419
B097ZZV2GF,kurta,1,0,1,295,295
B0B3MPDQTD,kurta,1,1,1,692,692
B07WS17X3T,kurta,1,1,1,264,264
B07WS17JHK,kurta,1,1,1,301,301
B07WS16X57,kurta,1,1,1,284,284
B08MYTT8X8,set,1,1,1,666,666
B07WP5HGBM,kurta,1,0,1,424,424
B08MYVH621,kurta,1,1,1,451,451
B0781HVZZ4,blouse,1,0,1,372,372
B07WP5GTCV,kurta,1,0,1,301,301
B091GMCXWZ,bottom,1,1,1,301,301
B07WP5DKF9,kurta,1,1,1,264,264
B07WF6KYQL,kurta,1,1,1,319,319
B07WF6K53C,kurta,1,1,1,319,319
B0781HNCDV,blouse,1,0,1,383,383
B07W8G8K5W,kurta,1,1,1,319,319
B08MYWTRSM,kurta,1,0,1,419,419
B08N195F16,kurta,1,1,1,344,344
B0986S5GKS,top,1,1,1,446,446
B08N19Q2L9,kurta,1,1,1,477,477
B0925VQYHT,set,1,1,1,1089,1089
B09K3JVNR9,set,1,1,1,771,771
B091GMFT5B,bottom,1,1,1,301,301
B08N3WMGHR,top,1,1,1,317,317
B08N45HH5L,western dress,1,1,1,420,420
B08N467Z6L,western dress,1,1,1,443,443
B09K39CKVT,set,1,1,1,1072,1072
B08N4BFDMG,top,1,1,1,345,345
B08N4CZ841,top,1,0,1,329,329
B09J57NDQJ,saree,1,1,1,1248,1248
B091GMHS71,bottom,1,1,1,322,322
B09J57GQ8Q,saree,1,0,1,819,819
B09J56Z8L7,saree,1,1,1,819,819
B09J56LCZ5,saree,1,1,1,1248,1248
B09J2J7S7T,saree,1,0,1,772,772
B091GMNVTW,bottom,1,1,1,273,273
B09J2H8MLV,saree,1,1,1,790,790
B09J2GXC63,saree,1,1,1,598,598
B07V7CJYCD,set,1,0,1,499,499
B07V7BBQT2,set,1,1,1,399,399
B07V7B9HFQ,set,1,1,1,477,477
B09J2GNT6C,saree,1,1,1,790,790
B09J1DL854,saree,1,1,1,737,737
B091GMPYXL,bottom,1,1,1,273,273
B07THTXK14,set,1,1,1,958,958
B09J1D1V6R,saree,1,1,1,989,989
B09J1CNM5Y,saree,1,1,1,956,956
B091GMQ75C,bottom,1,0,1,322,322
B09J1BV7HH,saree,1,1,1,772,772
B09J1BTQ1F,saree,1,1,1,667,667
B09J1BQQQ7,saree,1,1,1,899,899
B09J1BNKR5,saree,1,1,1,989,989
B091GMQCGK,bottom,1,0,1,229,229
B09J1BMKH2,saree,1,1,1,772,772
B07T63L567,kurta,1,1,1,376,376
B09J1BF6QH,saree,1,1,1,885,885
B09J19PWSC,saree,1,1,1,920,920
B091GMZ4F3,bottom,1,0,1,284,284
B09J19KG4N,saree,1,1,1,790,790
B07T541V71,kurta,1,1,1,376,376
B091GN27P3,bottom,1,0,1,301,301
B09J19DKYF,saree,1,1,1,659,659
B07T2Y3LFY,kurta,1,0,1,365,365
B09J195R93,saree,1,1,1,898,898
B0925VZ692,set,1,0,1,1279,1279
B08N4F6JBV,top,1,1,1,301,301
B07SXR8Q12,set,1,1,1,891,891
B08N4H8GCZ,top,1,0,1,329,329
B091GN5GGP,bottom,1,0,1,301,301
B07SVLKLN3,set,1,1,1,878,878
B0925W2F34,set,1,1,1,1089,1089
B09HNQRDTK,kurta,1,1,1,345,345
B07SSFKV8L,set,1,1,1,799,799
B09HMZB4YJ,set,1,1,1,729,729
B08N4SLRMB,set,1,1,1,674,674
B09HMXZTKD,kurta,1,1,1,455,455
B0781HMXQY,blouse,1,0,1,419,419
B07SRG9LZR,set,1,1,1,878,878
B07SRFXYTT,set,1,1,1,370,370
B09HMXWN3N,kurta,1,0,1,471,471
B07SNPMTJK,kurta,1,1,1,582,582
B091GN6CZ1,bottom,1,1,1,301,301
B07SN3QXPH,set,1,1,1,612,612
B0925W7QCT,set,1,1,1,1152,1152
B09HMX1NZK,kurta,1,1,1,487,487
B09HMWQ1JL,set,1,1,1,653,653
B09HMTR72S,set,1,1,1,1186,1186
B07SHSMBHJ,set,1,1,1,855,855
B08P1FQJJ4,kurta,1,1,1,333,333
B09HMRMCTC,kurta,1,1,1,320,320
B09HMPQWFX,kurta,1,0,1,487,487
B08PCTNMSH,set,1,1,1,457,457
B09HMNCZSJ,saree,1,1,1,819,819
B09HMN6TFJ,set,1,1,1,1115,1115
B09HMM4MC1,set,1,1,1,699,699
B091GN811M,bottom,1,1,1,322,322
B07S9YSSP6,kurta,1,1,1,299,299
B09812DV18,kurta,1,1,1,376,376
B08PCW6DBX,set,1,1,1,457,457
B07S9X8RML,blouse,1,1,1,429,429
B07S8VF4MB,blouse,1,0,1,429,429
B07S3KYBM2,set,1,0,1,440,440
B07S3KXSW6,set,1,1,1,758,758
B09HMHPQGR,saree,1,1,1,819,819
B08PV2GZ9Z,kurta,1,1,1,927,927
B07S1GFK9X,set,1,1,1,758,758
B091GN85S9,bottom,1,0,1,312,312
B08PV2QT9V,kurta,1,1,1,871,871
B08PV31T1W,kurta,1,1,1,871,871
B08PV3NJBM,top,1,1,1,534,534
B07RSXMQC2,kurta,1,1,1,431,431
B0B3VWYQ2Q,western dress,1,1,1,899,899
B08PV3XRTX,kurta,1,1,1,871,871
B0925W8QHD,set,1,1,1,1149,1149
B0B3JGY1ZY,western dress,1,1,1,704,704
B09G2TC4QN,set,1,0,1,613,613
B07RRW4LPM,kurta,1,1,1,436,436
B09SDY9P75,kurta,1,1,1,627,627
B091GNQKHP,bottom,1,1,1,301,301
B08PV4D63G,top,1,1,1,534,534
B09G2SN5J3,kurta,1,1,1,283,283
B0B3JGPNJ5,western dress,1,1,1,704,704
B08PVRCH4Y,western dress,1,0,1,999,999
B08QGJYXZN,set,1,1,1,1237,1237
B09CTFCJ6H,kurta,1,1,1,301,301
B07RRV45GF,kurta,1,1,1,389,389
B0983FJRTB,set,1,1,1,886,886
B08QGKLWXC,set,1,1,1,999,999
B08QGKS41B,kurta,1,1,1,396,396
B091GNX4K5,bottom,1,0,1,301,301
B0B1X3HTR4,top,1,1,1,749,749
B08QGKX3TD,set,1,1,1,999,999
B08QGL54HG,set,1,1,1,1115,1115
B091GNY9GK,bottom,1,1,1,322,322
B08QGL9X1N,kurta,1,1,1,295,295
B091GNZCG7,bottom,1,1,1,284,284
B08QGLDDTC,set,1,1,1,895,895
B09CSSC1ZX,kurta,1,0,1,405,405
B09C8865YV,top,1,1,1,560,560
B07R5XJFR6,kurta,1,0,1,475,475
B091GP54JG,bottom,1,1,1,301,301
B09C87JBSV,top,1,1,1,560,560
B09BQKXPKV,set,1,1,1,885,885
B09BQKLVP2,set,1,1,1,885,885
B08QGLNBPC,kurta,1,1,1,517,517
B091GP61BH,bottom,1,1,1,229,229
B09BQHKMCM,kurta,1,1,1,280,280
B0943GQJ7M,top,1,1,1,545,545
B08QGLNPFJ,set,1,1,1,895,895
B09BQFRYYR,set,1,1,1,852,852
B091GP62JZ,bottom,1,1,1,301,301
B08QGLRK62,ethnic dress,1,1,1,443,443
B0943HRS89,top,1,1,1,545,545
B0943HSR64,top,1,1,1,545,545
B091GP6Q9K,bottom,1,1,1,301,301
B08QGLTM6G,ethnic dress,1,1,1,443,443
B07R524CKL,kurta,1,0,1,329,329
B08QGLX42J,kurta,1,0,1,396,396
B09B75WQWV,set,1,1,1,517,517
B08QGM6CQ9,set,1,1,1,761,761
B08QGM6ZH8,set,1,1,1,999,999
B0943HVJTJ,top,1,1,1,425,425
B08QGMHJFQ,western dress,1,1,1,488,488
B08QGN8BGN,kurta,1,0,1,318,318
B09B558FML,set,1,1,1,1196,1196
B07R4Y122H,kurta,1,1,1,442,442
B09B557TKJ,set,1,1,1,859,859
B0B3VXFDD4,western dress,1,1,1,859,859
B07R41R515,kurta,1,1,1,324,324
B09B54N3CV,set,1,1,1,859,859
B09B3HCC9V,top,1,0,1,329,329
B07R3KRTMM,kurta,1,1,1,451,451
B07R3KP7JF,kurta,1,0,1,199,199
B09B2WM5BF,kurta,1,1,1,435,435
B09292WM1Q,blouse,1,0,1,329,329
B077Z7WHCB,blouse,1,1,1,419,419
B0B4GDJ9MK,set,1,1,1,999,999
B07Q2MXMCG,set,1,1,1,573,573
B09B2H6RWT,kurta,1,1,1,419,419
B09B2GSP8G,kurta,1,1,1,612,612
B09B2GHK8F,kurta,1,0,1,487,487
B09B2G7H8V,kurta,1,1,1,487,487
B09B2G6SF4,kurta,1,1,1,405,405
B08QGNSPLJ,western dress,1,0,1,488,488
B07P9YCGW5,kurta,1,0,1,689,689
B09B2G1JX2,kurta,1,1,1,301,301
B09B2FP6L2,kurta,1,1,1,347,347
B09B2FLTJL,kurta,1,0,1,459,459
B0943HXFNB,top,1,1,1,399,399
B0743FD3GJ,kurta,1,1,1,307,307
B07P5RZF61,kurta,1,1,1,487,487
B0943HXHZZ,top,1,1,1,574,574
B09B2DW8S7,kurta,1,1,1,368,368
B07P5R1WKZ,kurta,1,1,1,631,631
B07NVBRFN5,bottom,1,1,1,518,518
B091GP74L5,bottom,1,1,1,322,322
B07NVBPCW1,bottom,1,1,1,518,518
B091GPB84Z,bottom,1,1,1,322,322
B07NBQMYGN,dupatta,1,1,1,305,305
B07NBK5C79,dupatta,1,1,1,305,305
B07NBGZS2D,dupatta,1,1,1,305,305
B07N81TFNY,set,1,1,1,639,639
B07MY5VNQJ,bottom,1,1,1,518,518
B07MY5MGYC,bottom,1,1,1,349,349
B07MY5LVZZ,bottom,1,0,1,518,518
B07MY5DRZP,bottom,1,1,1,518,518
B091GPQB62,bottom,1,1,1,301,301
B07MY56BB3,bottom,1,1,1,518,518
B07MY51C7G,bottom,1,1,1,518,518
B07MY4NZ9F,bottom,1,1,1,518,518
B09B2DN69X,kurta,1,1,1,654,654
B07MY4NSSZ,bottom,1,1,1,518,518
B09B2CS4HD,kurta,1,1,1,299,299
B091GPQWGQ,bottom,1,0,1,249,249
B0B3VXYB6G,western dress,1,1,1,807,807
B09B2CK6KG,kurta,1,1,1,487,487
B07MY42BWD,set,1,0,1,567,567
B09B2CHTQK,kurta,1,0,1,299,299
B0965L3FYP,top,1,1,1,665,665
B09B2CGLXT,kurta,1,1,1,517,517
B09B2C6GF2,kurta,1,1,1,337,337
B091HHJ3JF,bottom,1,1,1,301,301
B09B2BWFFK,kurta,1,1,1,301,301
B08QGQ2SL7,top,1,0,1,423,423
B07MY3RR1R,kurta,1,1,1,631,631
B0983DN3S7,set,1,1,1,648,648
B07MY3MVW3,set,1,0,1,383,383
B09B29T54B,kurta,1,0,1,487,487
B09B29BR1P,kurta,1,1,1,328,328
B08QGQD1QQ,top,1,1,1,518,518
B07MY3J748,set,1,1,1,545,545
B07MY3F2JF,set,1,0,1,473,473
B08QGQWGXH,top,1,1,1,729,729
B08QGRLTWG,top,1,1,1,499,499
B07MY3B5V6,set,1,1,1,522,522
B08QGS6LYZ,set,1,1,1,761,761
B07MY1RZL9,kurta,1,1,1,349,349
B07MY1MH8D,kurta,1,1,1,643,643
B099S97TKM,top,1,1,1,360,360
B07MY1BSRF,bottom,1,0,1,518,518
B08QHMWG9W,western dress,1,1,1,458,458
B08QN135YG,kurta,1,1,1,487,487
B0983DJRFK,set,1,1,1,568,568
B08RDT2LJR,top,1,1,1,331,331
B07M5S95B1,kurta,1,1,1,643,643
B07KXKD53V,kurta,1,1,1,523,523
B07K5DCZCC,set,1,1,1,844,844
B07K5D7HCN,set,1,1,1,604,604
B092969H1T,kurta,1,1,1,565,565
B07K5CBBJ7,set,1,1,1,844,844
B08RDTBKTL,top,1,1,1,301,301
B099S8DFWD,top,1,1,1,279,279
B09TKYN2F5,kurta,1,1,1,458,458
B09TKZD5VM,kurta,1,1,1,458,458
B093ZS97TX,kurta,1,1,1,318,318
B0B3VY93ZK,western dress,1,1,1,859,859
B093ZS8LF7,kurta,1,1,1,299,299
B08RDTX119,top,1,0,1,371,371
B09TL16683,kurta,1,1,1,487,487
B09TL1F68S,kurta,1,1,1,329,329
B08RDTZLH6,top,1,1,1,301,301
B091Q9NYLN,kurta,1,1,1,481,481
B09TL21XRH,set,1,1,1,799,799
B091QBL5QS,kurta,1,1,1,380,380
B09TL5CCNF,set,1,1,1,751,751
B092CY182N,top,1,1,1,346,346
B099S84F9Z,top,1,0,1,339,339
B0B3VYHY9H,western dress,1,1,1,859,859
B08RJ5HH71,set,1,1,1,604,604
B07K5BK452,set,1,1,1,723,723
B08RJL9WQK,set,1,1,1,604,604
B07K5BGGYN,set,1,1,1,818,818
B09TY1GLH9,western dress,1,1,1,885,885
B099S7WL9P,top,1,1,1,518,518
B07K5B8RQX,set,1,1,1,844,844
B07K5B7JY9,set,1,1,1,819,819
B07K59HG6D,set,1,1,1,682,682
B08RJMS797,set,1,1,1,604,604
B0925W9SW3,set,1,1,1,1152,1152
B08RP5581B,kurta,1,1,1,318,318
B07K3YMN5Q,kurta,1,1,1,685,685
B091SG596W,set,1,1,1,689,689
B099S7MJZ7,top,1,1,1,377,377
B07JQ9WVH8,set,1,1,1,499,499
B07JPDM21K,set,1,1,1,682,682
